Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
229;49.8;1.85;1;5;100;11;10;0;1;24.6;4;2
230;36.5;-1.75;1;5;100;5;5;0;0;17.7;3;3
231;43.3;0.55;1;5;100;9;7;0;1;15.8;5;3
232;36.8;-0.35;1;5;100;8;8;0;0;12.3;5;1
233;54.3;4.14;1;7;130;11;10;1;1;16.9;4;4
234;50.3;4.35;1;5;100;12;12;0;2;27.7;4;3
235;53.2;6.34;1;6;120;14;14;1;3;21.9;3;2
236;60.9;4.32;1;8;160;11;11;2;1;14.8;4;3
237;85.4;12.11;1;10;190;13;13;3;2;44.7;5;7
238;55.4;6.34;1;7;130;13;12;1;2;18.0;5;5
239;49.4;6.35;1;5;100;15;14;0;3;34.5;4;4
240;65.1;12.84;1;7;130;21;20;1;5;15.5;4;2
241;73.4;11.42;1;8;160;17;15;2;3;39.1;5;5
242;52.9;6.45;1;5;100;16;13;0;3;33.8;6;3
243;80.0;9.93;1;8;150;11;11;3;1;37.5;7;4
244;46.5;1.65;1;6;120;9;7;1;1;17.7;5;1
245;51.5;5.25;1;5;100;12;12;1;3;38.9;4;4
246;56.7;4.85;1;5;100;11;10;0;1;40.9;6;4
247;69.6;12.34;1;7;130;18;18;1;4;37.0;4;4
248;99.0;21.08;1;15;280;23;22;7;5;19.9;6;6
249;44.3;3.65;1;5;100;12;11;1;2;27.8;5;3
250;86.9;14.84;1;7;130;20;18;1;5;39.0;4;6
251;65.5;10.02;1;8;160;15;15;4;5;41.8;5;2
252;48.5;3.65;1;5;100;11;10;3;2;36.9;4;0
253;51.3;5.64;1;7;130;12;12;4;2;23.4;5;2
254;97.2;18.81;1;9;180;21;20;5;5;30.3;6;5
255;79.5;14.24;1;7;130;20;18;1;7;23.2;4;5
256;69.6;11.22;1;8;160;16;15;4;4;49.9;4;3
257;67.3;9.61;1;11;220;13;13;7;3;31.0;4;4
258;77.0;15.34;1;7;130;21;21;4;5;40.7;5;2
259;81.5;10.95;1;5;100;14;13;1;4;34.7;6;4
260;90.1;14.71;1;11;220;15;14;8;6;40.1;7;3
261;58.2;6.94;1;7;130;13;11;3;6;34.4;5;1
262;114.6;27.70;1;10;200;31;29;6;10;47.4;4;7
263;120.2;36.41;0;9;180;28;26;7;9;66.9;6;7
264;35.4;-1.35;1;5;100;4;4;2;2;16.1;2;1
265;57.6;6.05;1;5;100;13;11;3;4;33.7;3;2
266;52.3;5.45;1;5;100;14;12;0;2;42.5;4;2
267;91.4;14.22;1;10;190;16;14;3;3;21.3;7;7
268;74.5;11.65;1;7;130;17;15;1;4;46.6;5;2
269;53.6;4.53;1;8;160;10;9;2;1;31.0;5;1
270;75.4;10.14;1;7;130;14;14;1;2;51.0;6;0
271;51.6;3.74;1;6;120;10;9;1;1;29.1;5;2
272;49.9;5.45;1;5;100;14;12;0;3;28.6;4;3
273;58.2;6.70;1;11;220;11;11;4;1;34.5;5;2
274;56.7;6.14;1;7;130;12;11;1;2;16.4;5;3
275;43.4;2.82;1;8;160;9;9;2;1;19.7;4;3
276;74.5;10.82;1;10;190;14;13;3;3;29.7;6;7
277;74.8;11.12;1;10;190;14;14;3;2;44.7;5;4
278;61.6;9.95;1;7;130;17;16;1;4;22.4;4;3
279;62.3;7.15;1;5;100;12;12;1;2;53.9;5;0
280;67.8;10.11;1;10;190;17;14;3;3;17.4;4;6
281;87.9;13.59;1;11;220;14;14;5;2;24.4;7;7
282;62.4;6.35;1;6;120;11;11;1;1;38.2;5;3
283;109.6;20.99;1;11;220;20;20;4;5;19.0;7;8
284;72.1;9.42;1;8;160;13;12;2;2;38.1;7;3
285;110.8;24.01;1;11;220;25;24;4;10;27.0;7;11
286;49.2;3.63;1;8;150;11;9;2;4;22.1;4;4
287;66.2;9.44;1;6;120;17;14;2;3;25.2;4;5
288;82.5;11.91;1;10;190;13;13;4;4;28.4;6;6
289;83.3;14.94;1;7;130;19;18;5;6;33.5;3;6
290;79.3;13.32;1;8;160;17;16;3;5;17.4;4;6
291;120.1;39.21;0;9;180;34;31;5;11;35.3;4;7
292;94.0;17.94;1;6;120;21;21;7;6;35.5;5;5
293;62.3;8.24;1;7;130;15;13;3;5;31.4;5;3
294;80.5;14.31;1;10;190;17;17;5;4;45.5;4;6
295;84.1;14.60;1;11;210;18;16;4;6;27.3;7;9
296;76.7;10.84;1;7;130;15;13;2;6;23.6;4;5
297;70.8;11.32;1;8;160;18;15;4;4;21.8;5;5
298;54.8;6.55;1;5;100;14;13;2;3;29.0;3;1
299;73.8;12.33;1;7;140;18;16;5;4;22.5;4;4
300;84.4;16.74;1;7;130;22;21;5;5;64.0;4;0
301;61.3;8.54;1;7;130;15;14;4;3;40.0;4;2
302;106.9;24.23;1;8;160;29;26;4;8;40.0;4;4
303;87.2;14.90;1;10;200;16;16;7;3;39.5;6;1
304;46.2;5.45;1;5;100;13;12;1;6;14.0;3;3
305;120.1;39.90;0;11;220;30;30;9;11;54.4;4;3
306;120.1;41.26;0;4;80;36;35;6;10;26.1;4;2
307;105.3;25.45;1;15;300;27;27;8;8;28.7;5;4
308;81.9;13.94;1;7;130;19;17;5;5;35.9;4;3
309;42.1;2.14;1;7;130;8;7;3;5;21.5;6;3
310;100.9;19.99;1;12;240;20;20;6;7;25.9;7;5
311;53.8;4.73;1;8;150;14;9;3;5;6.4;4;3
312;78.1;9.63;1;7;140;11;11;5;3;44.3;7;2
313;118.0;25.72;1;9;180;29;25;6;8;17.9;4;3
314;71.2;12.52;1;8;160;17;17;4;6;34.4;6;2
315;94.3;18.30;1;11;220;19;18;5;8;23.8;7;4
316;71.3;12.65;1;5;100;19;17;2;8;24.2;4;1
317;98.0;18.58;1;12;240;19;18;9;6;49.2;7;3
318;91.8;16.55;1;5;100;19;19;5;5;60.0;3;3
319;42.7;0.85;1;5;100;8;6;0;3;28.9;7;0
320;82.2;16.92;1;8;160;22;21;5;5;6.5;4;1
321;108.1;26.91;1;9;180;29;29;6;11;38.2;4;4
322;95.1;21.74;1;7;130;26;25;3;9;16.7;3;3
323;84.9;15.04;1;6;120;20;18;3;6;23.1;2;6
324;74.4;13.23;1;9;170;18;17;5;6;16.7;5;2
325;94.1;15.69;1;13;250;14;14;7;9;43.0;7;3
326;75.7;11.01;1;11;210;14;13;8;3;21.8;7;2
327;50.3;4.05;1;5;100;11;10;1;4;24.8;5;1
328;66.6;8.95;1;5;100;15;13;2;5;16.4;4;6
329;107.4;27.02;1;9;170;35;30;5;11;22.1;3;2
330;65.3;8.24;1;7;130;13;13;4;3;29.0;4;1
331;91.8;19.24;1;6;120;24;23;3;8;65.0;3;1
332;61.9;10.04;1;6;120;16;16;3;5;31.3;4;0
333;88.3;19.75;1;5;100;25;25;3;8;67.5;2;1
334;102.6;23.25;1;5;100;29;28;2;8;68.4;3;4
335;73.5;13.34;1;7;130;20;18;4;6;47.0;5;2
336;39.7;1.65;1;5;100;9;9;2;1;25.9;4;1
337;64.1;8.73;1;8;150;14;13;5;2;21.9;4;1
338;38.3;1.44;1;7;130;10;8;4;2;20.3;6;2
339;47.6;4.25;1;5;100;11;11;1;3;23.9;3;0
340;80.4;11.94;1;7;130;17;14;4;4;27.1;5;6
341;104.8;17.01;1;10;200;15;15;6;3;16.5;7;4
342;78.9;11.83;1;7;140;14;14;5;5;36.4;5;4
343;96.0;12.35;1;5;100;14;13;3;4;35.5;6;4
344;86.7;13.04;1;7;140;19;17;5;6;45.8;3;1
345;105.2;23.04;1;7;130;27;26;2;12;19.6;4;2
346;82.5;12.27;1;14;280;14;12;7;4;15.2;7;7
347;50.1;2.85;1;5;100;9;8;1;2;11.4;4;3
348;81.2;14.25;1;5;100;19;17;3;7;35.1;3;4
349;93.9;18.03;1;8;150;21;20;5;7;40.2;7;4
350;83.7;12.14;1;7;130;16;15;2;6;38.6;5;4
351;48.0;3.14;1;6;120;11;9;2;1;6.5;5;2
352;91.8;19.51;1;11;210;22;22;4;9;6.6;5;4
353;120.1;27.09;0;11;220;11;10;7;3;30.2;7;13
354;86.9;15.94;1;7;130;19;18;2;6;15.2;7;5
355;117.3;23.11;1;10;190;22;22;6;6;61.0;6;7
356;43.6;2.02;1;8;160;8;8;3;1;11.6;4;5
357;39.2;1.55;1;5;100;9;8;1;5;25.8;4;1
358;120.1;40.86;0;4;80;33;33;4;12;16.3;4;1
359;68.0;6.85;1;5;100;11;10;1;2;17.5;7;5
360;61.1;4.35;1;5;100;8;8;1;2;21.3;7;3
361;81.4;16.74;1;6;120;22;21;5;7;33.1;3;1
362;43.1;2.94;1;7;130;11;10;3;1;12.1;5;3
363;39.6;0.25;1;5;100;8;7;2;0;19.4;5;2
364;37.1;0.55;1;5;100;9;8;1;2;24.2;5;2
365;77.0;10.45;1;7;130;14;13;1;4;39.5;6;3
366;55.0;6.24;1;7;130;12;12;1;5;25.8;5;5
367;76.4;9.74;1;7;130;14;12;3;3;48.7;5;4
368;80.9;13.01;1;10;190;16;15;5;6;31.8;4;5
369;55.5;5.55;1;5;100;12;11;2;3;48.6;6;1
370;71.8;7.74;1;7;130;11;10;1;4;40.6;5;4
371;53.8;6.04;1;7;130;16;11;3;4;22.9;5;2
372;75.9;10.94;1;7;130;14;14;6;3;33.7;4;3
373;59.3;5.75;1;5;100;12;11;2;5;31.1;5;3
374;120.2;34.99;0;11;220;24;23;7;7;24.2;7;9
375;66.4;9.24;1;7;130;15;14;3;4;28.8;4;6
376;50.4;4.55;1;5;100;13;11;2;2;29.3;4;3
377;70.0;10.15;1;7;130;17;14;6;4;42.0;3;2
378;94.0;17.45;1;5;100;21;21;7;5;66.4;4;5
379;76.7;11.82;1;8;160;15;15;7;4;40.9;4;5
380;77.4;15.31;1;9;180;20;20;6;5;22.0;5;4
381;91.1;21.32;1;8;160;29;27;5;7;20.1;4;8
382;65.8;10.24;1;7;130;16;16;2;5;45.1;5;1
383;58.0;5.33;1;7;140;12;10;4;3;19.1;5;3
384;45.6;3.54;1;6;120;13;11;2;3;11.7;4;1
385;51.3;4.55;1;5;100;11;10;5;4;42.4;5;2
386;120.1;40.18;0;12;240;32;31;8;9;6.8;4;9
387;89.0;17.82;1;10;190;24;21;3;8;38.1;6;4
388;75.1;13.94;1;7;130;21;19;5;7;46.7;5;2
389;80.1;14.00;1;10;200;17;16;4;7;13.4;4;5
390;120.1;40.43;0;7;140;33;32;6;10;11.7;4;3
391;98.3;22.91;1;10;190;28;27;6;8;28.1;5;8
392;93.3;18.12;1;8;160;22;21;3;7;28.4;6;2
393;81.1;15.90;1;10;200;21;19;6;7;6.8;4;3
394;44.4;2.75;1;5;100;12;11;2;2;20.1;3;3
395;59.2;6.74;1;7;130;12;12;4;3;30.8;4;2
396;40.8;0.55;1;7;130;6;6;2;3;15.7;4;4
397;44.0;1.45;1;5;100;9;7;0;4;21.8;6;4
398;67.6;8.53;1;8;150;14;12;3;2;28.3;5;2
399;67.5;8.92;1;8;160;12;12;4;4;31.1;6;4
400;104.3;12.40;1;11;220;8;7;7;2;21.8;7;8
