Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
279;120.1;33.71;0;9;180;22;20;5;6;40.1;7;7
280;120.0;32.11;0;9;180;21;17;6;5;23.9;7;9
281;120.0;34.50;0;11;220;24;20;7;7;14.0;7;3
282;110.8;23.41;1;10;190;26;23;3;8;16.6;4;8
283;95.8;14.32;1;10;190;15;12;6;3;20.4;9;7
284;120.2;34.73;0;7;140;26;24;3;7;26.0;5;10
285;63.5;9.65;1;5;100;16;15;1;5;28.5;4;4
286;33.7;-1.35;1;5;100;7;5;3;1;24.6;5;1
287;97.7;16.42;1;8;160;17;16;4;5;45.5;7;8
288;57.2;5.25;1;5;100;11;10;2;3;35.5;5;2
289;79.7;13.63;1;7;140;19;16;3;5;22.9;3;3
290;81.3;13.51;1;9;180;16;15;3;5;19.3;6;3
291;120.1;38.42;0;8;160;30;28;7;8;58.5;4;3
292;117.7;15.92;1;8;160;11;11;3;3;10.5;6;10
293;99.1;16.55;1;5;100;18;16;0;6;28.4;7;9
294;75.1;12.31;1;9;180;17;15;5;4;16.1;4;3
295;75.7;7.05;1;5;100;8;8;1;1;40.4;7;2
296;120.1;36.72;0;8;160;27;25;4;7;39.0;5;3
297;120.1;36.60;0;10;200;29;25;4;10;21.6;6;3
298;90.9;17.60;1;11;220;22;18;5;7;19.6;5;4
299;120.1;34.64;0;6;120;27;22;5;8;41.2;7;9
300;120.0;31.05;0;5;100;19;17;6;4;32.2;6;7
301;120.1;33.01;0;9;180;21;19;6;6;17.4;7;8
302;54.8;4.25;1;5;100;9;9;1;3;19.1;6;2
303;118.3;27.09;1;12;230;28;26;8;9;36.7;5;5
304;78.9;13.63;1;7;140;18;16;6;4;28.3;5;4
305;120.1;33.31;0;9;180;23;20;6;5;22.3;6;8
306;120.0;28.94;0;7;140;14;14;5;2;32.1;8;4
307;66.5;5.63;1;7;140;8;7;4;1;24.5;7;2
308;101.5;16.90;1;10;200;17;16;7;3;21.2;6;4
309;90.2;9.95;1;7;130;8;8;2;1;26.4;7;4
310;88.0;11.43;1;8;150;14;10;3;3;13.5;7;7
311;75.3;10.73;1;7;140;14;13;4;2;34.5;7;2
