Episode;SurvivalTime;TotalReward;Died;DamageEvents;DamageTaken;ShotsFired;Kills;HealthPickups;AmmoPickups;TimeToFirstHit;MaxAlerted;DashesUsed
386;120.1;37.92;0;8;160;30;28;5;9;28.4;4;1
387;92.5;20.82;1;8;160;27;26;5;8;42.0;7;3
388;116.2;22.70;1;12;230;21;20;7;8;36.1;7;7
389;60.4;7.23;1;8;150;14;12;7;3;34.3;5;3
390;72.8;15.84;1;6;120;24;23;2;7;22.8;4;1
391;46.5;5.24;1;6;120;13;13;2;4;17.1;5;1
392;42.8;3.15;1;5;100;11;11;2;3;33.7;4;1
393;81.9;13.93;1;8;150;17;17;5;6;27.6;3;3
394;115.3;25.31;1;9;180;27;25;6;10;14.8;5;2
395;120.1;41.95;0;5;100;36;35;6;11;28.0;4;0
396;71.0;14.62;1;8;160;21;21;4;7;20.8;4;2
397;96.5;21.53;1;7;140;29;25;5;9;51.6;3;3
398;100.8;21.92;1;11;210;26;24;5;9;34.1;5;5
399;94.5;18.82;1;8;160;23;21;4;9;28.2;4;1
400;120.1;39.18;0;13;260;33;29;11;9;24.4;4;9
401;58.0;6.22;1;8;160;12;11;6;3;24.4;5;2
402;86.5;14.59;1;11;220;17;16;8;3;34.9;6;2
403;90.2;18.64;1;6;120;23;23;4;5;39.5;4;4
404;91.3;20.03;1;8;150;27;25;2;9;12.1;5;3
405;96.2;17.63;1;8;160;20;19;5;7;44.2;4;6
406;83.9;17.04;1;7;130;23;22;4;6;44.9;5;3
407;71.6;12.22;1;8;160;17;17;5;4;36.3;5;3
408;96.2;21.72;1;9;170;26;25;4;7;15.7;4;4
409;42.6;1.44;1;7;130;9;7;3;3;25.7;5;2
410;66.3;9.54;1;7;130;15;14;3;5;45.9;6;1
411;56.2;7.05;1;5;100;14;14;2;3;25.1;4;1
412;85.0;16.22;1;9;170;20;19;3;7;16.5;4;3
413;120.1;41.13;0;7;140;34;34;4;10;27.5;5;8
414;58.5;7.65;1;5;100;14;14;5;3;48.7;5;0
415;73.6;11.65;1;5;100;18;16;5;5;51.4;4;2
416;104.3;18.67;1;13;260;17;17;8;4;16.9;7;5
417;102.2;17.61;1;10;190;16;16;7;5;44.3;7;8
418;50.0;5.04;1;6;120;11;11;3;4;14.1;4;0
419;76.0;14.65;1;5;100;20;20;5;6;47.5;5;1
420;81.1;12.79;1;11;220;14;14;6;3;28.4;6;4
421;120.1;40.18;0;2;40;33;32;6;16;44.3;2;2
422;120.1;40.14;0;6;120;35;33;5;14;26.8;5;0
423;92.9;21.32;1;8;160;27;26;5;7;46.4;4;2
