Episode;SurvivalTime;TotalReward 
688;17.7;16.76
689;30.1;19.48
690;27.2;16.50
691;30.0;28.74
692;30.1;19.58
693;28.2;14.32
694;24.8;17.68
695;22.2;16.22
696;25.6;16.38
697;30.2;28.56
698;24.1;17.72
699;28.8;16.58
700;26.7;17.18
701;24.0;14.12
702;23.8;16.98
703;20.5;17.62
704;24.6;16.44
705;25.6;16.42
706;28.0;16.58
707;30.0;18.22
708;23.9;17.12
709;22.6;17.00
710;26.5;16.34
711;24.9;16.42
712;26.8;16.56
713;25.8;17.74
714;24.7;17.08
715;30.1;17.36
716;30.2;27.22
717;23.4;17.02
718;28.0;25.54
719;30.0;17.42
720;23.9;17.06
721;22.6;26.84
722;25.7;17.82
723;20.7;16.92
724;30.1;18.84
725;21.9;16.96
726;25.9;16.44
727;30.1;19.54
728;25.1;26.18
729;30.0;26.52
730;30.1;18.78
731;18.3;16.00
732;25.0;16.42
733;30.0;18.76
734;26.4;17.88
735;28.4;17.28
736;25.5;26.96
737;24.4;17.10
738;27.9;22.66
739;22.8;16.96
740;23.4;16.32
741;23.9;17.16
742;25.7;23.32
743;25.7;17.14
744;25.8;17.24
745;27.5;16.86
746;27.7;16.72
747;23.8;17.10
748;22.5;16.22
749;18.7;16.80
750;19.5;16.74
751;23.7;26.14
752;22.3;16.92
753;29.8;25.82
754;27.5;35.42
755;22.6;25.36
756;24.5;26.30
757;22.7;16.62
758;30.0;18.76
759;30.1;20.58
760;30.0;28.76
761;26.5;16.58
762;21.9;16.20
763;23.7;16.98
764;20.8;16.88
765;20.6;16.80
766;23.9;26.86
767;26.6;25.56
768;20.6;16.88
769;23.4;16.28
770;30.3;23.96
771;28.0;21.06
772;28.3;18.06
773;24.4;26.22
774;30.1;24.08
775;30.2;18.88
776;28.2;19.68
777;19.4;13.88
778;30.5;21.44
779;30.6;12.30
780;16.1;17.46
781;22.3;14.04
782;25.6;14.88
783;30.0;1.88
784;18.4;5.42
785;24.1;8.12
786;15.4;1.22
787;28.2;2.00
788;17.3;1.40
789;21.8;4.80
790;30.2;14.64
791;19.8;1.60
792;19.6;4.74
793;15.8;4.52
794;23.0;4.26
795;14.2;4.50
796;24.4;17.90
797;30.0;14.64
798;30.1;11.36
799;21.8;7.00
800;15.2;4.60
